 fabmastr        Tebo-ICT,  license #XingShang
LPL6           7.815    -3.370  180.0  F2   (T)  'MB_INDUCTORD2PS453CHU_LF3', 'MB_INDUCTORD2PS453CHU_LF3'
LPL8           7.165    -6.395  270.0  E4   (T)  'MB_L_D_2P_394_236X138_LF3', 'MB_L_D_2P_394_236X138_LF3'
LPL9           5.460    -6.400  180.0  D4   (T)  'MB_INDUCTORD2PS453CHU_LF3', 'MB_INDUCTORD2PS453CHU_LF3'
CD3C1          8.150    -5.685    0.0  F4   (T)  'MB_C0402', 'MB_C0402'
CD3C10         3.360    -5.660   90.0  C4   (T)  'MB_C0402', 'MB_C0402'
CD3C100        8.645    -4.730    0.0  F3   (T)  'MB_C0603', 'MB_C0603'
CD3C101        5.575    -5.665  270.0  D4   (T)  'MB_C0402', 'MB_C0402'
CD3C102        5.925    -5.665  270.0  D4   (T)  'MB_C0402', 'MB_C0402'
CD3C103        5.475    -6.120  180.0  D4   (T)  'C0402', 'C0402'
CD3C106        6.665    -5.665   90.0  E4   (T)  'MB_C0603', 'MB_C0603'
CD3C107        5.350    -5.665   90.0  D4   (T)  'C0603', 'C0603'
CD3C108        6.330    -5.665   90.0  E4   (T)  'C0402', 'C0402'
CD3C109        5.650    -5.665  270.0  D4   (T)  'MB_C0402', 'MB_C0402'
CD3C11         6.280    -5.205  270.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C111        5.505    -5.665  270.0  D4   (T)  'MB_C0603', 'MB_C0603'
CD3C12         6.475    -5.205  270.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C13         6.375    -5.205  270.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C14         6.015    -5.665  270.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C15         6.055    -5.665   90.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C16         5.955    -6.120  180.0  E4   (T)  'C0402', 'C0402'
CD3C17         4.510    -6.155  270.0  D4   (T)  'MB_C0603', 'MB_C0603'
CD3C18         6.250    -6.120  180.0  E4   (T)  'C0402', 'C0402'
CD3C19         4.755    -6.155  270.0  D4   (T)  'MB_C0603', 'MB_C0603'
CD3C2          8.150    -5.635    0.0  F4   (T)  'MB_C0402', 'MB_C0402'
CD3C20         6.175    -5.665  270.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C21         5.925    -5.205  270.0  D4   (T)  'MB_C0402', 'MB_C0402'
CD3C22         6.615    -5.665   90.0  E4   (T)  'C0402', 'C0402'
CD3C23         6.175    -5.205  270.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C24         6.135    -6.120  180.0  E4   (T)  'C0402', 'C0402'
CD3C25         3.410    -5.025    0.0  C3   (T)  'MB_C0402', 'MB_C0402'
CD3C26         7.890    -5.741    0.0  F4   (T)  'MB_C0402', 'MB_C0402'
CD3C27         7.890    -5.691    0.0  F4   (T)  'MB_C0402', 'MB_C0402'
CD3C28         3.410    -5.145  180.0  C4   (T)  'MB_C0402', 'MB_C0402'
CD3C29         5.180    -6.120  180.0  D4   (T)  'C0402', 'C0402'
CD3C30         5.835    -5.665  270.0  D4   (T)  'MB_C0603', 'MB_C0603'
CD3C31         5.765    -5.665  270.0  D4   (T)  'MB_C0402', 'MB_C0402'
CD3C32         5.435    -5.665  270.0  D4   (T)  'MB_C0402', 'MB_C0402'
CD3C33         6.515    -5.665  270.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C34         6.375    -5.665   90.0  E4   (T)  'C0402', 'C0402'
CD3C35         3.400    -5.660  270.0  C4   (T)  'MB_C0402', 'MB_C0402'
CD3C36         3.520    -5.660   90.0  C4   (T)  'MB_C0402', 'MB_C0402'
CD3C37         6.215    -5.665  270.0  E4   (T)  'MB_C0402', 'MB_C0402'
CD3C38         6.415    -5.665   90.0  E4   (T)  'C0402', 'C0402'
CD3C40         8.420    -5.730  180.0  F4   (T)  'MB_C0805', 'MB_C0805'
CD3C41         8.215    -5.250  180.0  F4   (T)  'MB_C0402', 'MB_C0402'
CD3C5          8.275    -5.735  180.0  F4   (T)  'MB_C0603', 'MB_C0603'
CD3C6          8.420    -5.635    0.0  F4   (T)  'MB_C0402', 'MB_C0402'
CD3C7          8.275    -5.635  180.0  F4   (T)  'MB_C0603', 'MB_C0603'
CD3C8          8.275    -5.685  180.0  F4   (T)  'MB_C0603', 'MB_C0603'
CD3C9          3.410    -5.185  180.0  C4   (T)  'MB_C0402', 'MB_C0402'
LD3F1           7.755    -5.715  180.0  F4   (T)  'POLYSWITCH_2P_1206_H39', 'POLYSWITCH_2P_1206_H39'
RD3R1          6.095    -5.665   90.0  E4   (T)  'MB_R0402', 'MB_R0402'
RD3R2          6.135    -5.665  270.0  E4   (T)  'MB_R0402', 'MB_R0402'
RD3R3          3.410    -5.065    0.0  C3   (T)  'MB_R0402', 'MB_R0402'
RD3R4          3.410    -5.105  180.0  C4   (T)  'MB_R0402', 'MB_R0402'
RD3R5          6.555    -5.665  270.0  E4   (T)  'MB_R0402', 'MB_R0402'
RD3R6          6.475    -5.665   90.0  E4   (T)  'MB_R0402', 'MB_R0402'
RD3R7          3.440    -5.660  270.0  C4   (T)  'MB_R0402', 'MB_R0402'
RD3R8          3.480    -5.660   90.0  C4   (T)  'MB_R0402', 'MB_R0402'
CPC1           8.275    -2.140   90.0  F2   (T)  'C0402', 'C0402'
CPC10          8.020    -1.705  180.0  F2   (T)  'C0603', 'C0603'
CPC104         5.940    -3.500  180.0  E3   (T)  'MB_C0805', 'MB_C0805'
CPC105         5.510    -3.420  180.0  D3   (T)  'MB_C0805', 'MB_C0805'
CPC107         8.020    -1.795  180.0  F2   (T)  'C0402', 'C0402'
CPC11          8.515    -1.835  180.0  F2   (T)  'C0402', 'C0402'
CPC118         5.510    -3.260  180.0  D2   (B)  'MB_C0805_B', 'MB_C0805_B'
CPC119         5.510    -3.180  180.0  D2   (B)  'MB_C0805_B', 'MB_C0805_B'
CPC12          8.515    -1.790    0.0  F2   (T)  'C0402', 'C0402'
CPC126         2.850    -1.660  180.0  B1   (T)  'MB_C0402', 'MB_C0402'
CPC128         2.850    -1.840    0.0  B2   (T)  'MB_C0603', 'MB_C0603'
CPC129         2.850    -1.945    0.0  B2   (T)  'MB_C0402', 'MB_C0402'
CPC13          8.625    -1.925  180.0  F2   (T)  'C0402', 'C0402'
CPC130         3.290    -1.930  180.0  C2   (T)  'MB_C0402', 'MB_C0402'
CPC131         3.290    -1.840    0.0  C2   (T)  'C0402', 'C0402'
CPC132         2.745    -1.750    0.0  B2   (T)  'MB_C0402', 'MB_C0402'
CPC133         2.850    -1.885  180.0  B2   (T)  'C0402', 'C0402'
CPC134         3.425    -2.065    0.0  C2   (T)  'MB_C0603', 'MB_C0603'
CPC139         2.850    -1.795  180.0  B2   (T)  'C0402', 'C0402'
CPC14          8.145    -1.595  270.0  F1   (T)  'C0603', 'C0603'
CPC141         6.815    -6.580  180.0  E4   (T)  'MB_C0805', 'MB_C0805'
CPC142         6.385    -6.380  270.0  E4   (T)  'C0603', 'C0603'
CPC145         8.240    -6.290  180.0  F4   (T)  'C0603', 'C0603'
CPC146         7.930    -6.450  270.0  F4   (T)  'C0603', 'C0603'
CPC147         8.240    -6.375  180.0  F4   (T)  'C0402', 'C0402'
CPC148         8.095    -6.590   90.0  F4   (T)  'C0402', 'C0402'
CPC149         8.240    -6.460  180.0  F4   (T)  'C0402', 'C0402'
CPC15          8.140    -1.470  270.0  F1   (T)  'C0603', 'C0603'
CPC150         8.450    -6.320  270.0  F4   (T)  'C0402', 'C0402'
CPC154         8.430    -4.380  180.0  F3   (T)  'C0402', 'C0402'
CPC155         8.645    -4.685    0.0  F3   (T)  'C0402', 'C0402'
CPC156         8.645    -4.795  180.0  F3   (T)  'MB_C0805', 'MB_C0805'
CPC157         8.255    -4.845    0.0  F3   (T)  'MB_C0805', 'MB_C0805'
CPC158         3.290    -1.710  180.0  C2   (T)  'MB_C0402', 'MB_C0402'
CPC159         3.170    -1.595  180.0  C1   (T)  'MB_C0402', 'MB_C0402'
CPC16          7.920    -1.705    0.0  F2   (T)  'C0402', 'C0402'
CPC160         3.170    -1.550  180.0  C1   (T)  'MB_C0402', 'MB_C0402'
CPC161         8.125    -1.000   90.0  F1   (T)  'C0603', 'C0603'
CPC162         2.920    -2.285    0.0  B2   (T)  'C0402', 'C0402'
CPC163         8.645    -4.875  180.0  F3   (T)  'MB_C0805', 'MB_C0805'
CPC164         8.715    -5.365   90.0  F4   (T)  'MB_C0402', 'MB_C0402'
CPC165         2.725    -2.285  180.0  B2   (T)  'C0402', 'C0402'
CPC167         2.010    -2.645  180.0  B2   (T)  'MB_C0805', 'MB_C0805'
CPC168         1.870    -2.730  270.0  B2   (T)  'MB_C0402', 'MB_C0402'
CPC169         2.300    -2.225  270.0  B2   (T)  'MB_C0805', 'MB_C0805'
CPC17          8.090    -1.595  270.0  F1   (T)  'C0603', 'C0603'
CPC173         8.625    -3.325  180.0  F2   (T)  'C0603', 'C0603'
CPC180         8.075    -1.000   90.0  F1   (T)  'C0603', 'C0603'
CPC19          8.515    -1.880  180.0  F2   (T)  'C0402', 'C0402'
CPC2           8.145    -2.240   90.0  F2   (T)  'C0402', 'C0402'
CPC21          8.315    -1.595   90.0  F1   (T)  'C0402', 'C0402'
CPC22          8.355    -1.595   90.0  F1   (T)  'C0402', 'C0402'
CPC221         7.365    -1.370   90.0  E1   (T)  'MB_C0402', 'MB_C0402'
CPC223         6.520    -1.370   90.0  E1   (T)  'MB_C0402', 'MB_C0402'
CPC225         5.675    -1.370   90.0  D1   (T)  'MB_C0402', 'MB_C0402'
CPC229         8.280    -2.650  180.0  F2   (T)  'MB_C0402', 'MB_C0402'
CPC23          8.395    -1.595   90.0  F1   (T)  'C0402', 'C0402'
CPC24          8.365    -2.240  270.0  F2   (T)  'C0402', 'C0402'
CPC26          8.365    -2.030  270.0  F2   (T)  'C0402', 'C0402'
CPC27          8.515    -2.010  180.0  F2   (T)  'C0402', 'C0402'
CPC28          8.625    -2.050    0.0  F2   (T)  'C0402', 'C0402'
CPC3           8.145    -2.030   90.0  F2   (T)  'C0402', 'C0402'
CPC302         8.330    -1.000   90.0  F1   (T)  'C0402', 'C0402'
CPC31          5.705    -1.025   90.0  D1   (T)  'MB_C0805', 'MB_C0805'
CPC311         8.625    -2.945    0.0  F2   (T)  'C0402', 'C0402'
CPC32          6.085    -1.025   90.0  E1   (T)  'MB_C0805', 'MB_C0805'
CPC34          7.170    -1.166    0.0  E1   (T)  'MB_C0603', 'MB_C0603'
CPC35          8.515    -1.575  180.0  F1   (T)  'C0402', 'C0402'
CPC36          8.020    -2.045    0.0  F2   (T)  'C0402', 'C0402'
CPC37          5.240    -1.025   90.0  D1   (T)  'MB_C0805', 'MB_C0805'
CPC38          6.275    -1.166    0.0  E1   (T)  'MB_C0603', 'MB_C0603'
CPC4           8.430    -2.030  270.0  F2   (T)  'C0603', 'C0603'
CPC40          7.915    -2.630  180.0  F2   (T)  'MB_C0805', 'MB_C0805'
CPC41          4.835    -1.565    0.0  D1   (T)  'MB_C0603', 'MB_C0603'
CPC42          5.940    -3.340  180.0  E2   (T)  'MB_C0805', 'MB_C0805'
CPC43          5.750    -3.180    0.0  D2   (T)  'MB_C0805', 'MB_C0805'
CPC44          5.940    -3.260  180.0  E2   (B)  'MB_C0805_B', 'MB_C0805_B'
CPC45          5.750    -3.260    0.0  D2   (T)  'MB_C0805', 'MB_C0805'
CPC46          5.940    -3.420  180.0  E3   (T)  'MB_C0805', 'MB_C0805'
CPC47          5.940    -3.180  180.0  E2   (T)  'MB_C0805', 'MB_C0805'
CPC48          6.130    -3.180    0.0  E2   (T)  'MB_C0805', 'MB_C0805'
CPC49          6.130    -3.260    0.0  E2   (T)  'MB_C0805', 'MB_C0805'
CPC5           8.230    -2.030  270.0  F2   (T)  'C0402', 'C0402'
CPC50          6.130    -3.180    0.0  E2   (B)  'MB_C0805_B', 'MB_C0805_B'
CPC509         8.625    -2.490  180.0  F2   (T)  'C0402', 'C0402'
CPC51          5.940    -3.180  180.0  E2   (B)  'MB_C0805_B', 'MB_C0805_B'
CPC510         8.625    -2.360  180.0  F2   (T)  'C0402', 'C0402'
CPC52          5.940    -3.260  180.0  E2   (T)  'MB_C0805', 'MB_C0805'
CPC520         8.625    -2.320  180.0  F2   (T)  'C0402', 'C0402'
CPC521         8.325    -2.410  180.0  F2   (T)  'MB_C0402', 'MB_C0402'
CPC522         8.515    -2.320    0.0  F2   (T)  'MB_C0402', 'MB_C0402'
CPC523         8.325    -2.450  180.0  F2   (T)  'MB_C0402', 'MB_C0402'
CPC53          5.750    -3.180    0.0  D2   (B)  'MB_C0805_B', 'MB_C0805_B'
CPC54          5.440    -1.166    0.0  D1   (T)  'MB_C0603', 'MB_C0603'
CPC55          4.590    -1.750  180.0  D2   (T)  'MB_C0603', 'MB_C0603'
CPC56          8.625    -2.010    0.0  F2   (T)  'C0402', 'C0402'
CPC57          8.320    -2.140   90.0  F2   (T)  'C0402', 'C0402'
CPC6           8.185    -2.140  270.0  F2   (T)  'C0402', 'C0402'
CPC651         8.495    -2.945    0.0  F2   (T)  'C0402', 'C0402'
CPC66          8.020    -2.125    0.0  F2   (T)  'C0402', 'C0402'
CPC667         8.315    -1.370  270.0  F1   (T)  'C0402', 'C0402'
CPC68          8.495    -3.325  180.0  F2   (T)  'C0402', 'C0402'
CPC7           8.625    -2.135  180.0  F2   (T)  'C0402', 'C0402'
CPC70          7.740    -2.630    0.0  F2   (T)  'MB_C0805', 'MB_C0805'
CPC71          6.930    -1.025   90.0  E1   (T)  'MB_C0805', 'MB_C0805'
CPC72          8.400    -3.695    0.0  F3   (T)  'MB_C0603', 'MB_C0603'
CPC73          8.160    -3.865  180.0  F3   (T)  'MB_C0603', 'MB_C0603'
CPC74          8.400    -3.380  270.0  F2   (T)  'MB_C0603', 'MB_C0603'
CPC75          6.130    -3.580    0.0  E3   (T)  'MB_C0805', 'MB_C0805'
CPC76          6.130    -3.500    0.0  E3   (T)  'MB_C0805', 'MB_C0805'
CPC77          6.130    -3.420    0.0  E3   (T)  'MB_C0805', 'MB_C0805'
CPC78          6.130    -3.340    0.0  E2   (T)  'MB_C0805', 'MB_C0805'
CPC79          6.130    -3.260    0.0  E2   (B)  'MB_C0805_B', 'MB_C0805_B'
CPC8           8.625    -1.790    0.0  F2   (T)  'C0402', 'C0402'
CPC80          6.130    -3.340    0.0  E2   (B)  'MB_C0805_B', 'MB_C0805_B'
CPC9           8.515    -2.175  180.0  F2   (T)  'C0402', 'C0402'
CPC94          2.745    -1.990  180.0  B2   (T)  'MB_C0402', 'MB_C0402'
CPC95          5.510    -3.260  180.0  D2   (T)  'MB_C0805', 'MB_C0805'
CPC96          5.510    -3.180  180.0  D2   (T)  'MB_C0805', 'MB_C0805'
CPC97          5.750    -3.500    0.0  D3   (T)  'MB_C0805', 'MB_C0805'
CPC98          5.510    -3.340  180.0  D2   (T)  'MB_C0805', 'MB_C0805'
JAAFP           0.185    -0.950  270.0  A1   (T)  'MB_HD_2X5P_100_K8_AUDIO_LF3', 'MB_HD_2X5P_100_K8_AUDIO_LF3'
CAC1           2.765    -0.840  180.0  B1   (T)  'MB_C0402', 'MB_C0402'
CAC13          0.325    -0.600  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC14          0.275    -0.600  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC15          0.225    -0.600  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC16          0.175    -0.600  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC17          1.140    -0.690   90.0  A1   (T)  'MB_C0805', 'MB_C0805'
CAC18          1.140    -0.525   90.0  A1   (T)  'MB_C0805', 'MB_C0805'
CAC19          1.125    -0.855  180.0  A1   (T)  'C0603', 'C0603'
CAC2           2.955    -0.840  180.0  B1   (T)  'MB_C0402', 'MB_C0402'
CAC20          1.125    -0.805  180.0  A1   (T)  'C0603', 'C0603'
CAC21          1.125    -0.955  180.0  A1   (T)  'MB_C0603', 'MB_C0603'
CAC22          1.125    -0.905  180.0  A1   (T)  'MB_C0603', 'MB_C0603'
CAC23          3.275    -0.460   90.0  C1   (T)  'MB_C0402', 'MB_C0402'
CAC24          2.675    -0.675  180.0  B1   (T)  'MB_C0402', 'MB_C0402'
CAC27          0.170    -1.265   90.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC29          0.260    -1.265   90.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC3           2.675    -0.295    0.0  B1   (T)  'MB_C0402', 'MB_C0402'
CAC30          1.125    -1.045  180.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC31          2.570    -0.605    0.0  B1   (T)  'MB_C0402', 'MB_C0402'
CAC35          0.975    -0.320  270.0  A1   (T)  'MB_C0805', 'MB_C0805'
CAC36          0.975    -0.530   90.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC4           2.860    -0.840  180.0  B1   (T)  'MB_C0402', 'MB_C0402'
CAC40          0.895    -0.320  270.0  A1   (T)  'MB_C0805', 'MB_C0805'
CAC41          0.850    -0.530   90.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC42          1.020    -0.530   90.0  A1   (T)  'C0603', 'C0603'
CAC48          1.125    -1.005    0.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC49          0.590    -0.655  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC5           2.675    -0.230    0.0  B1   (T)  'MB_C0402', 'MB_C0402'
CAC52          0.550    -1.160   90.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAC6           3.070    -0.840  180.0  C1   (T)  'MB_C0402', 'MB_C0402'
CAC7           0.590    -0.880   90.0  A1   (T)  'MB_C0402', 'MB_C0402'
CACE1          0.665    -1.110  180.0  A1   (T)  'MB_CPL_10U_10V_4X6_LFH_MS', 'MB_CPL_10U_10V_4X6_LFH_MS'
CACE10         0.430    -1.020  180.0  A1   (T)  'MB_CPL_100U_16V_SHAR_LFH_MS', 'MB_CPL_100U_16V_SHAR_LFH_MS'
CACE2          0.665    -1.295  180.0  A1   (T)  'MB_CPL_10U_10V_4X6_LFH_MS', 'MB_CPL_10U_10V_4X6_LFH_MS'
CACE51         0.430    -1.295  180.0  A1   (T)  'MB_CPL_100U_16V_SHAR_LFH_MS', 'MB_CPL_100U_16V_SHAR_LFH_MS'
CACE9          0.430    -0.745  180.0  A1   (T)  'MB_CPL_100U_16V_SHAR_LFH_MS', 'MB_CPL_100U_16V_SHAR_LFH_MS'
DAD1            0.400    -0.355  270.0  A1   (T)  'MB_SOT323', 'MB_SOT323'
DAD2            0.400    -0.485  270.0  A1   (T)  'MB_SOT323', 'MB_SOT323'
DAD51           1.045    -0.320   90.0  A1   (T)  'MB_SOD523_PHILIPS', 'MB_SOD523_PHILIPS'
RAL1           2.765    -0.885    0.0  B1   (T)  'R0603', 'R0603'
RAL10          0.225    -0.375  270.0  A1   (T)  'MB_R0603', 'MB_R0603'
RAL13          0.325    -0.375  270.0  A1   (T)  'R0603', 'R0603'
RAL14          0.275    -0.375  270.0  A1   (T)  'R0603', 'R0603'
RAL15          0.225    -0.505  270.0  A1   (T)  'R0603', 'R0603'
RAL16          0.175    -0.505  270.0  A1   (T)  'R0603', 'R0603'
RAL2           2.955    -0.885    0.0  B1   (T)  'R0603', 'R0603'
RAL3           0.175    -0.225  270.0  A1   (T)  'R0603', 'R0603'
RAL4           0.225    -0.225  270.0  A1   (T)  'R0603', 'R0603'
RAL5           2.570    -0.175    0.0  B1   (T)  'R0603', 'R0603'
RAL6           3.070    -0.885    0.0  C1   (T)  'R0603', 'R0603'
RAL7           0.325    -0.505  270.0  A1   (T)  'MB_R0603', 'MB_R0603'
RAL8           0.275    -0.505  270.0  A1   (T)  'MB_R0603', 'MB_R0603'
RAL9           0.175    -0.380  270.0  A1   (T)  'MB_R0603', 'MB_R0603'
RAR1           0.550    -0.880   90.0  A1   (T)  'MB_R0402', 'MB_R0402'
RAR10          0.210    -1.265  270.0  A1   (T)  'MB_R0402', 'MB_R0402'
RAR11          0.910    -1.130   90.0  A1   (T)  'R0402', 'R0402'
RAR17          0.935    -0.530   90.0  A1   (T)  'R0402', 'R0402'
RAR18          0.895    -0.530   90.0  A1   (T)  'R0402', 'R0402'
RAR19          0.475    -0.225   90.0  A1   (T)  'R0402', 'R0402'
RAR2           2.675    -0.755    0.0  B1   (T)  'MB_R0402', 'MB_R0402'
RAR20          0.435    -0.225   90.0  A1   (T)  'R0402', 'R0402'
RAR21          0.490    -0.585    0.0  A1   (T)  'R0402', 'R0402'
RAR22          0.400    -0.585    0.0  A1   (T)  'R0402', 'R0402'
RAR3           2.675    -0.795    0.0  B1   (T)  'MB_R0402', 'MB_R0402'
RAR4           2.675    -0.715    0.0  B1   (T)  'MB_R0402', 'MB_R0402'
RAR53          0.580    -1.415   90.0  A1   (T)  'MB_R0603', 'MB_R0603'
RAR8           0.320    -0.880   90.0  A1   (T)  'MB_R0402', 'MB_R0402'
RAR9           0.320    -1.160   90.0  A1   (T)  'MB_R0402', 'MB_R0402'
RARN3          0.335    -0.225    0.0  A1   (T)  'MB_4R8P0603', 'MB_4R8P0603'
RARN4          0.565    -4.445  270.0  A3   (T)  '4R8P', '4R8P'
JATX12V         7.630    -1.192  270.0  F1   (T)  'MB_PWR_2X2P_165_HOLD_LF3', 'MB_PWR_2X2P_165_HOLD_LF3'
UAU1            0.825    -0.815    0.0  A1   (T)  'MB_QFP_48P_20_354X354_H63', 'MB_QFP_48P_20_354X354_H63'
CAU1C1         0.780    -1.130  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAU1C129       0.840    -1.130   90.0  A1   (T)  'MB_C0805', 'MB_C0805'
CAU1C130       1.140    -0.320  270.0  A1   (T)  'MB_C0805', 'MB_C0805'
CAU1C25        1.060    -0.640  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAU1C38        0.590    -0.800  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
CAU1C9         0.950    -1.130  270.0  A1   (T)  'MB_C0402', 'MB_C0402'
JAUDIO          2.990    -0.404  180.0  C1   (T)  'MB_AUDIO_JACK_13P_5HOLD_LF3', 'MB_AUDIO_JACK_13P_5HOLD_LF3'
JBATTERY        3.350    -2.732  270.0  C2   (T)  'MB_BATHOLDER_2P_787_LF3', 'MB_BATHOLDER_2P_787_LF3'
CBCN1           1.515    -0.545  180.0  B1   (T)  'MB_C_ARRAY_8P_126X63_H36', 'MB_C_ARRAY_8P_126X63_H36'
CBCN2           1.350    -0.545  180.0  A1   (T)  'MB_C_ARRAY_8P_126X63_H36', 'MB_C_ARRAY_8P_126X63_H36'
LBF4            8.570    -0.825    0.0  F1   (T)  'POLYSWITCH_2P_1206_H39', 'POLYSWITCH_2P_1206_H39'
UBU1            1.440    -0.315    0.0  A1   (T)  'MB_TSSOP_20P_26_256X252', 'MB_TSSOP_20P_26_256X252'
JCHAFAN        3.685    -1.517  180.0  C1   (T)  'MB_WF_HD_1X3P_100_HD_LF3', 'MB_WF_HD_1X3P_100_HD_LF3'
JCHAFAN1       3.735    -1.517  180.0  C1   (T)  'MB_WF_HD_4P_100_HOLD_LF3', 'MB_WF_HD_4P_100_HOLD_LF3'
JCLRTC          0.235    -5.235  270.0  A4   (T)  'MB_HD_1X3P_100_LF3', 'MB_HD_1X3P_100_LF3'
JCOM1           1.450    -1.025  270.0  A1   (T)  'MB_BOX_HD_2X5P_100_K10_LF3', 'MB_BOX_HD_2X5P_100_K10_LF3'
JCPUFAN        8.707    -4.370  270.0  F3   (T)  'MB_WF_HD_4P_100_HOLD_LF3', 'MB_WF_HD_4P_100_HOLD_LF3'
RCR500         3.420    -1.670  180.0  C1   (T)  'MB_R0402', 'MB_R0402'
RCR501         3.420    -1.630  180.0  C1   (T)  'MB_R0402', 'MB_R0402'
RCR502         3.420    -1.710  180.0  C2   (T)  'MB_R0402', 'MB_R0402'
RCR503         3.290    -1.495    0.0  C1   (T)  'MB_R0402', 'MB_R0402'
RCR504         8.540    -4.260  180.0  F3   (T)  'R0402', 'R0402'
RCR505         8.540    -4.180    0.0  F3   (T)  'R0402', 'R0402'
RCR506         8.540    -4.220    0.0  F3   (T)  'R0402', 'R0402'
RCR507         8.625    -3.695    0.0  F3   (T)  'R0402', 'R0402'
RCR508         6.545    -0.360    0.0  E1   (T)  'R0402', 'R0402'
RCR509         6.545    -0.440    0.0  E1   (T)  'R0402', 'R0402'
RCR510         6.545    -0.320    0.0  E1   (T)  'R0402', 'R0402'
RCR511         6.545    -0.400    0.0  E1   (T)  'R0402', 'R0402'
RCR512         8.210    -1.000   90.0  F1   (T)  'R0402_H16', 'R0402_H16'
RCR513         8.170    -1.000   90.0  F1   (T)  'R0402_H16', 'R0402_H16'
RCR514         3.290    -1.670  180.0  C1   (T)  'R0402', 'R0402'
RCR515         3.290    -1.630    0.0  C1   (T)  'R0402', 'R0402'
RCR516         3.290    -1.585  180.0  C1   (T)  'R0402', 'R0402'
RCR517         4.970    -0.365    0.0  D1   (T)  'MB_R0402', 'MB_R0402'
RCR518         4.970    -0.325    0.0  D1   (T)  'MB_R0402', 'MB_R0402'
RCR519         4.970    -0.445    0.0  D1   (T)  'MB_R0402', 'MB_R0402'
RCR520         4.970    -0.405    0.0  D1   (T)  'MB_R0402', 'MB_R0402'
RCR521         3.505    -0.370    0.0  C1   (T)  'MB_R0402', 'MB_R0402'
RCR522         3.505    -0.330    0.0  C1   (T)  'MB_R0402', 'MB_R0402'
RCR523         3.505    -0.450    0.0  C1   (T)  'MB_R0402', 'MB_R0402'
RCR524         3.505    -0.410    0.0  C1   (T)  'MB_R0402', 'MB_R0402'
UDIA1        5.822    -5.445    0.0  D4   (T)  'MB_DDR3_SLOT_240_A50_LF3', 'MB_DDR3_SLOT_240_A50_LF3'
UDIB1        5.822    -5.935    0.0  D4   (T)  'MB_DDR3_SLOT_240_A50_LF3', 'MB_DDR3_SLOT_240_A50_LF3'
JDRCT           0.135    -5.640  270.0  A4   (T)  'MB_HD_1X2P_100_LF3', 'MB_HD_1X2P_100_LF3'
JEATXPWR        3.850    -6.540    0.0  C4   (T)  'MB_PWR_2X12P_165_2HOLD_LF3', 'MB_PWR_2X12P_165_2HOLD_LF3'
CEATXPWRC1     2.775    -6.535    0.0  B4   (T)  'MB_C0402', 'MB_C0402'
CEATXPWRC2     4.430    -6.310    0.0  C4   (T)  'MB_C0402', 'MB_C0402'
CEATXPWRC3     3.385    -6.310    0.0  C4   (T)  'MB_C0402', 'MB_C0402'
CEATXPWRC4     3.870    -6.310  180.0  C4   (T)  'MB_C0402', 'MB_C0402'
CEATXPWRC5     4.080    -6.310  180.0  C4   (T)  'MB_C0402', 'MB_C0402'
CEATXPWRC6     4.185    -6.310    0.0  C4   (T)  'MB_C0402', 'MB_C0402'
CEATXPWRC7     2.775    -6.430    0.0  B4   (T)  'MB_C0402', 'MB_C0402'
CEATXPWRC8     4.710    -6.310    0.0  D4   (T)  'MB_C0402', 'MB_C0402'
CF1C1          0.520    -6.145  270.0  A4   (T)  'MB_C0402', 'MB_C0402'
RF1R2           0.520    -5.965  270.0  A4   (T)  'MB_R0402', 'MB_R0402'
RF1R3           0.520    -6.060  270.0  A4   (T)  'MB_R0402', 'MB_R0402'
UF1U1           0.280    -5.985    0.0  A4   (T)  'MB_IC_SOCKET_D_8P_100_LF3', 'MB_IC_SOCKET_D_8P_100_LF3'
JFPANEL        0.245    -6.465  270.0  A4   (T)  'MB_HD_2X5P_100_K10_LF3', 'MB_HD_2X5P_100_K10_LF3'
JHEATSIN       1.310    -4.640  270.0  A3   (T)  'MB_HSK_2P_1978X1477_KWO', 'MB_HSK_2P_1978X1477_KWO'
