MF70C6G01400113,PASS,,0,,20120606,18:16:30,
MF70C6G01400171,PASS,,0,,20120606,18:17:07,
MF70C6G01400115,PASS,,0,,20120606,18:17:38,
MF70C6G01400120,PASS,,0,,20120606,18:18:24,
MF70C6G01400013,PASS,,0,,20120606,18:19:59,
MF70C6G01400078,PASS,,0,,20120606,18:20:38,
MF70C6G01400119,PASS,,0,,20120606,18:21:59,
